4,ACCH2,6,CH3OH,603.2,-44.5
4,ACCH2,7,H2O,5695,377.6
4,ACCH2,8,ACOH,884.9,244.2
4,ACCH2,9,CH2CO,-52.1,365.8
4,ACCH2,10,CHO,586.6,106
4,ACCH2,11,CCOO,5688,-170
4,ACCH2,12,HCOO,197.8,428
4,ACCH2,13,CH2O,213.1,65.69
4,ACCH2,14,CNH2,19.02,296.4
4,ACCH2,15,CNH,-49.29,223
4,ACCH2,16,(C)3N,23.5,109.9
4,ACCH2,17,ACNH2,664.2,762.8
4,ACCH2,18,Pyridine,52.8,49.8
4,ACCH2,19,CCN,6096,-138.4
4,ACCH2,20,COOH,872.3,89.86
4,ACCH2,21,CCl,-114.1,122.9
4,ACCH2,22,CCl2,-111,140.8
4,ACCH2,23,CCl3,-80.25,69.9
4,ACCH2,24,CCl4,-141.3,134.7
4,ACCH2,25,ACCl,-211,402.5
4,ACCH2,26,CNO2,3629,-97.05
4,ACCH2,27,ACNO2,4448,-127.8
4,ACCH2,28,CS2,-9.451,40.68
4,ACCH2,29,CH3SH,393.6,19.56
4,ACCH2,30,Furfural,48.49,128.8
4,ACCH2,31,DOH,4975,150.6
4,ACCH2,32,I,259,26.41
4,ACCH2,33,Br,210,1112
4,ACCH2,35,Me2SO,4284,-143.2
4,ACCH2,36,ACRY,-119.2,397.4
4,ACCH2,37,ClCC,-282.5,419.1
4,ACCH2,38,ACF,101.4,-157.3
4,ACCH2,39,DMF,5629,-240.2
4,ACCH2,41,COO,69.26,615.8
4,ACCH2,44,NMP,46.38,6.214
4,ACCH2,47,OCCOH,421.9,-19.45
4,ACCH2,49,Morph,-203.6,274.1
4,ACCH2,50,Thioph,184.9,2.845
5,OH,6,CH3OH,-137.1,249.1
5,OH,7,H2O,353.5,-229.1
5,OH,8,ACOH,-259.7,-451.6
5,OH,9,CH2CO,84,164.5
5,OH,10,CHO,-203.6,529
5,OH,11,CCOO,101.1,245.4
5,OH,12,HCOO,267.8,139.4
5,OH,13,CH2O,28.06,237.7
5,OH,14,CNH2,8.642,-242.8
5,OH,15,CNH,42.7,-150
5,OH,16,(C)3N,-323,28.6
5,OH,17,ACNH2,-52.39,-17.4
5,OH,18,Pyridine,170,-132.3
5,OH,19,CCN,6.712,185.4
5,OH,20,COOH,199,-151
5,OH,21,CCl,75.62,562.2
5,OH,22,CCl2,65.28,527.6
5,OH,23,CCl3,-98.12,742.1
5,OH,24,CCl4,143.1,856.3
5,OH,25,ACCl,123.5,325.7
